customer_key,customer_id,full_name,email,primera_compra,ultima_compra,fecha_referencia,numero_compras,unidades_compradas,unidades_devueltas,ingresos_brutos,importe_devuelto,ingresos_netos,margen_neto_estimado,ticket_medio,antiguedad_dias,recencia_dias,frecuencia_mensual,frecuencia_anual,tasa_devolucion_importe,tasa_devolucion_unidades,margen_neto_pct,cltv_historico_ingresos,cltv_historico_margen,cltv_estimado_12m_ingresos,cltv_estimado_12m_margen,lineas_coste_imputado,churn_risk_score,churn_risk_level,recommended_action,r_score,f_score,m_score,rfm_score,rfm_code,segmento_rfm
5355,5357,Aurelio Caparrós Echevarría,aurelio.caparrós_2605@example.com,2023-08-21,2023-08-21,2025-12-30,1,2,0,179.98,0.00,179.98,72.00,179.98,862,862,0.0353,0.4237,0.0000,0.0000,0.4000,179.98,72.00,76.26,30.51,0,68,Alto,Campana de reactivacion personalizada,3,4,4,11,344,Alto valor
5356,5358,Eladio Acedo Becerra,eladio.acedo_2606@example.com,2024-11-24,2024-11-24,2025-12-30,1,3,1,1199.97,399.99,799.98,320.00,1199.97,401,401,0.0759,0.9108,0.3333,0.3333,0.4000,799.98,320.00,1092.99,291.47,0,79,Critico,Recuperacion prioritaria de alto valor,3,5,5,13,355,Alto valor
5357,5359,Efrén Coronado Falcón,efrén.coronado_2607@example.com,2021-02-21,2021-02-21,2025-12-30,1,1,0,129.90,0.00,129.90,51.96,129.90,1773,1773,0.0172,0.2060,0.0000,0.0000,0.4000,129.90,51.96,26.76,10.70,0,60,Alto,Mantener seguimiento comercial,1,3,3,7,133,Clientes medios
5358,5360,Iker Chacón Gimeno,iker.chacón_2608@example.com,2022-06-24,2022-06-24,2025-12-30,1,1,1,39.90,39.90,0.00,0.00,39.90,1285,1285,0.0237,0.2842,1.0000,1.0000,,0.00,0.00,11.34,0.00,0,80,Critico,Revisar experiencia y causas de devolucion,2,1,1,4,211,Clientes dormidos
5359,5361,Anselmo Cuadrado Boix,anselmo.cuadrado_2609@example.com,2022-04-01,2022-04-01,2025-12-30,1,1,1,49.90,49.90,0.00,0.00,49.90,1369,1369,0.0222,0.2668,1.0000,1.0000,,0.00,0.00,13.31,0.00,0,80,Critico,Revisar experiencia y causas de devolucion,1,1,1,3,111,Clientes dormidos
5360,5362,Baltasar Acedo Antúnez,baltasar.acedo_2610@example.com,2023-07-04,2023-07-04,2025-12-30,1,1,0,149.90,0.00,149.90,59.96,149.90,910,910,0.0334,0.4014,0.0000,0.0000,0.4000,149.90,59.96,60.17,24.07,0,68,Alto,Campana de reactivacion personalizada,2,3,3,8,233,Clientes medios
5361,5363,Asier Castell Bermúdez,asier.castell_2611@example.com,2021-03-11,2021-03-11,2025-12-30,1,1,0,349.99,0.00,349.99,140.00,349.99,1755,1755,0.0173,0.2081,0.0000,0.0000,0.4000,349.99,140.00,72.84,29.14,0,75,Critico,Recuperacion prioritaria de alto valor,1,4,4,9,144,Valiosos en riesgo
5362,5364,Ema Encinas Cabezas,ema.encinas_2612@example.com,2024-11-03,2024-11-03,2025-12-30,1,1,0,199.99,0.00,199.99,80.00,199.99,422,422,0.0721,0.8655,0.0000,0.0000,0.4000,199.99,80.00,173.10,69.24,0,60,Alto,Campana de reactivacion personalizada,3,4,4,11,344,Alto valor
5363,5365,Eric Falcón Ballester,eric.falcón_2613@example.com,2022-06-10,2022-06-10,2025-12-30,1,2,0,179.98,0.00,179.98,72.00,179.98,1299,1299,0.0234,0.2812,0.0000,0.0000,0.4000,179.98,72.00,50.61,20.24,0,68,Alto,Campana de reactivacion personalizada,2,4,4,10,244,Valiosos en riesgo
5364,5366,Gumersindo Castell Cuadrado,gumersindo.castell_2614@example.com,2024-11-30,2024-11-30,2025-12-30,1,1,0,199.99,0.00,199.99,80.00,199.99,395,395,0.0771,0.9247,0.0000,0.0000,0.4000,199.99,80.00,184.93,73.97,0,60,Alto,Campana de reactivacion personalizada,3,4,4,11,344,Alto valor
5365,5367,Flavia Casillas Benavente,flavia.casillas_2615@example.com,2025-10-15,2025-10-15,2025-12-30,1,1,0,299.99,0.00,299.99,120.00,299.99,76,76,0.4005,1.0000,0.0000,0.0000,0.4000,299.99,120.00,1441.73,576.71,0,23,Bajo,Fidelizacion y venta cruzada,5,4,4,13,544,Clientes estrella
5366,5368,Brais Cuadrado Arenas,brais.cuadrado_2616@example.com,2025-09-29,2025-09-29,2025-12-30,1,1,0,25.99,0.00,25.99,10.40,25.99,92,92,0.3308,1.0000,0.0000,0.0000,0.4002,25.99,10.40,103.18,41.29,0,21,Bajo,Mantener seguimiento comercial,4,1,1,6,411,Clientes medios
5367,5369,Caleb Bermúdez Coronado,caleb.bermúdez_2617@example.com,2022-06-13,2022-06-13,2025-12-30,1,1,0,59.99,0.00,59.99,24.00,59.99,1296,1296,0.0235,0.2818,0.0000,0.0000,0.4001,59.99,24.00,16.91,6.76,0,60,Alto,Mantener seguimiento comercial,2,2,2,6,222,Clientes dormidos
5368,5370,Guadalupe Coronado Arce,guadalupe.coronado_2618@example.com,2023-07-25,2023-07-25,2025-12-30,1,2,0,79.80,0.00,79.80,31.92,79.80,889,889,0.0342,0.4109,0.0000,0.0000,0.4000,79.80,31.92,32.79,13.11,0,60,Alto,Mantener seguimiento comercial,2,2,2,6,222,Clientes dormidos
5369,5371,Dario Almeida Benavente,dario.almeida_2619@example.com,2022-04-10,2022-04-10,2025-12-30,1,2,0,39.98,0.00,39.98,16.00,39.98,1360,1360,0.0224,0.2686,0.0000,0.0000,0.4002,39.98,16.00,10.74,4.30,0,60,Alto,Mantener seguimiento comercial,1,1,1,3,111,Clientes dormidos
5370,5372,Baltasar Caparrós Bellido,baltasar.caparrós_2620@example.com,2024-12-25,2024-12-25,2025-12-30,1,2,0,119.98,0.00,119.98,48.00,119.98,370,370,0.0823,0.9872,0.0000,0.0000,0.4001,119.98,48.00,118.44,47.38,0,52,Medio,Mantener seguimiento comercial,4,3,3,10,433,Clientes fieles recientes
5371,5373,Genoveva Carmona Bielsa,genoveva.carmona_2621@example.com,2025-10-26,2025-10-26,2025-12-30,1,1,0,24.90,0.00,24.90,9.96,24.90,65,65,0.4683,1.0000,0.0000,0.0000,0.4000,24.90,9.96,139.92,55.97,0,8,Bajo,Fidelizacion y venta cruzada,5,1,1,7,511,Clientes medios
5372,5374,Eladio Aguirre Caparrós,eladio.aguirre_2622@example.com,2024-11-19,2024-11-19,2025-12-30,1,2,0,39.98,0.00,39.98,16.00,39.98,406,406,0.0750,0.8996,0.0000,0.0000,0.4002,39.98,16.00,35.97,14.39,0,52,Medio,Mantener seguimiento comercial,3,1,1,5,311,Clientes medios
5373,5375,Aitor Castell Acedo,aitor.castell_2623@example.com,2025-10-22,2025-10-22,2025-12-30,1,1,0,179.99,0.00,179.99,72.00,179.99,69,69,0.4411,1.0000,0.0000,0.0000,0.4000,179.99,72.00,952.77,381.13,0,16,Bajo,Fidelizacion y venta cruzada,5,4,4,13,544,Clientes estrella
5374,5376,Aitor Boix Galán,aitor.boix_2624@example.com,2025-10-15,2025-10-15,2025-12-30,1,2,0,49.80,0.00,49.80,19.92,49.80,76,76,0.4005,1.0000,0.0000,0.0000,0.4000,49.80,19.92,239.33,95.73,0,8,Bajo,Fidelizacion y venta cruzada,5,1,1,7,511,Clientes medios
5375,5377,Eulalia Benavente Carrillo,eulalia.benavente_2625@example.com,2021-03-09,2021-03-09,2025-12-30,1,1,0,199.99,0.00,199.99,80.00,199.99,1757,1757,0.0173,0.2079,0.0000,0.0000,0.4000,199.99,80.00,41.57,16.63,0,68,Alto,Campana de reactivacion personalizada,1,4,4,9,144,Valiosos en riesgo
5376,5378,Delfina Becerra Aguirre,delfina.becerra_2626@example.com,2025-10-13,2025-10-13,2025-12-30,1,1,0,79.99,0.00,79.99,32.00,79.99,78,78,0.3902,1.0000,0.0000,0.0000,0.4001,79.99,32.00,374.57,149.85,0,8,Bajo,Fidelizacion y venta cruzada,4,2,2,8,422,Clientes medios
5377,5379,Casilda Arce Ibarra,casilda.arce_2627@example.com,2021-03-19,2021-03-19,2025-12-30,1,1,0,59.99,0.00,59.99,24.00,59.99,1747,1747,0.0174,0.2091,0.0000,0.0000,0.4001,59.99,24.00,12.54,5.02,0,60,Alto,Mantener seguimiento comercial,1,2,2,5,122,Clientes dormidos
5378,5380,Estela Arcos Carrillo,estela.arcos_2628@example.com,2024-12-06,2024-12-06,2025-12-30,1,2,0,319.98,0.00,319.98,128.00,319.98,389,389,0.0782,0.9389,0.0000,0.0000,0.4000,319.98,128.00,300.44,120.19,0,67,Alto,Campana de reactivacion personalizada,3,4,4,11,344,Alto valor
5379,5381,Alejo Espinosa Gimeno,alejo.espinosa_2629@example.com,2024-12-05,2024-12-05,2025-12-30,1,2,0,179.80,0.00,179.80,71.92,179.80,390,390,0.0780,0.9365,0.0000,0.0000,0.4000,179.80,71.92,168.39,67.36,0,60,Alto,Campana de reactivacion personalizada,3,3,3,9,333,Clientes medios
5380,5382,Ciro Falcón Ibarra,ciro.falcón_2630@example.com,2024-12-05,2024-12-05,2025-12-30,1,1,0,159.99,0.00,159.99,64.00,159.99,390,390,0.0780,0.9365,0.0000,0.0000,0.4000,159.99,64.00,149.84,59.94,0,60,Alto,Campana de reactivacion personalizada,3,3,3,9,333,Clientes medios
5381,5383,Berta Gálvez Gimeno,berta.gálvez_2631@example.com,2023-07-26,2023-07-26,2025-12-30,1,2,0,259.98,0.00,259.98,104.00,259.98,888,888,0.0343,0.4113,0.0000,0.0000,0.4000,259.98,104.00,106.93,42.78,0,68,Alto,Campana de reactivacion personalizada,2,4,4,10,244,Valiosos en riesgo
5382,5384,Ema Fariña Boix,ema.fariña_2632@example.com,2022-04-17,2022-04-17,2025-12-30,1,1,0,79.99,0.00,79.99,32.00,79.99,1353,1353,0.0225,0.2700,0.0000,0.0000,0.4001,79.99,32.00,21.59,8.64,0,60,Alto,Mantener seguimiento comercial,1,2,2,5,122,Clientes dormidos
5383,5385,Estela Balaguer Ballester,estela.balaguer_2633@example.com,2022-04-07,2022-04-07,2025-12-30,1,1,0,159.99,0.00,159.99,64.00,159.99,1363,1363,0.0223,0.2680,0.0000,0.0000,0.4000,159.99,64.00,42.87,17.15,0,68,Alto,Campana de reactivacion personalizada,1,3,3,7,133,Clientes medios
5384,5386,Candelaria Cañete Guerrero,candelaria.cañete_2634@example.com,2023-07-14,2023-07-14,2025-12-30,1,1,0,179.99,0.00,179.99,72.00,179.99,900,900,0.0338,0.4058,0.0000,0.0000,0.4000,179.99,72.00,73.05,29.22,0,68,Alto,Campana de reactivacion personalizada,2,4,4,10,244,Valiosos en riesgo
5385,5387,Constanza Bielsa Alcántara,constanza.bielsa_2635@example.com,2023-08-11,2023-08-11,2025-12-30,1,1,0,25.99,0.00,25.99,10.40,25.99,872,872,0.0349,0.4189,0.0000,0.0000,0.4002,25.99,10.40,10.89,4.36,0,60,Alto,Mantener seguimiento comercial,3,1,1,5,311,Clientes medios
5386,5388,Domingo Echevarría Balaguer,domingo.echevarría_2636@example.com,2025-09-23,2025-09-23,2025-12-30,1,1,0,49.99,0.00,49.99,20.00,49.99,98,98,0.3106,1.0000,0.0000,0.0000,0.4001,49.99,20.00,186.31,74.54,0,21,Bajo,Mantener seguimiento comercial,4,2,2,8,422,Clientes medios
5387,5389,Eulalia Adán Bandeira,eulalia.adán_2637@example.com,2021-03-01,2021-03-01,2025-12-30,1,1,0,399.99,0.00,399.99,160.00,399.99,1765,1765,0.0172,0.2069,0.0000,0.0000,0.4000,399.99,160.00,82.77,33.11,0,75,Critico,Recuperacion prioritaria de alto valor,1,5,5,11,155,Valiosos en riesgo
5388,5390,Brais Ballester Bielsa,brais.ballester_2638@example.com,2024-11-21,2024-11-21,2025-12-30,1,1,0,19.99,0.00,19.99,8.00,19.99,404,404,0.0753,0.9041,0.0000,0.0000,0.4002,19.99,8.00,18.07,7.23,1,52,Medio,Mantener seguimiento comercial,3,1,1,5,311,Clientes medios
5389,5391,Delfina Echevarría Fariña,delfina.echevarría_2639@example.com,2023-08-18,2023-08-18,2025-12-30,1,1,1,59.99,59.99,0.00,0.00,59.99,865,865,0.0352,0.4223,1.0000,1.0000,,0.00,0.00,25.33,0.00,0,80,Critico,Revisar experiencia y causas de devolucion,3,1,1,5,311,Clientes medios
5390,5392,Ayla Bravo Benavente,ayla.bravo_2640@example.com,2022-05-25,2022-05-25,2025-12-30,1,1,0,25.99,0.00,25.99,10.40,25.99,1315,1315,0.0231,0.2778,0.0000,0.0000,0.4002,25.99,10.40,7.22,2.89,0,60,Alto,Mantener seguimiento comercial,2,1,1,4,211,Clientes dormidos
5391,5393,Hélder Falcón Gimeno,hélder.falcón_2641@example.com,2023-08-16,2023-08-16,2025-12-30,1,1,0,24.90,0.00,24.90,9.96,24.90,867,867,0.0351,0.4213,0.0000,0.0000,0.4000,24.90,9.96,10.49,4.20,0,60,Alto,Mantener seguimiento comercial,3,1,1,5,311,Clientes medios
5392,5394,Genoveva Arce Bandeira,genoveva.arce_2642@example.com,2023-08-21,2023-08-21,2025-12-30,1,2,0,319.98,0.00,319.98,128.00,319.98,862,862,0.0353,0.4237,0.0000,0.0000,0.4000,319.98,128.00,135.58,54.24,0,75,Critico,Recuperacion prioritaria de alto valor,3,4,4,11,344,Alto valor
5393,5395,Alejo Buitrago Casillas,alejo.buitrago_2643@example.com,2024-12-25,2024-12-25,2025-12-30,1,2,0,259.80,0.00,259.80,103.92,259.80,370,370,0.0823,0.9872,0.0000,0.0000,0.4000,259.80,103.92,256.46,102.59,0,60,Alto,Campana de reactivacion personalizada,4,4,4,12,444,Clientes estrella
5394,5396,Cloe Escobar Avilés,cloe.escobar_2644@example.com,2023-08-27,2023-08-27,2025-12-30,1,1,0,24.90,0.00,24.90,9.96,24.90,856,856,0.0356,0.4267,0.0000,0.0000,0.4000,24.90,9.96,10.62,4.25,0,60,Alto,Mantener seguimiento comercial,3,1,1,5,311,Clientes medios
5395,5397,Dámaso Bustillo Becerra,dámaso.bustillo_2645@example.com,2021-03-18,2021-03-18,2025-12-30,1,1,0,24.90,0.00,24.90,9.96,24.90,1748,1748,0.0174,0.2090,0.0000,0.0000,0.4000,24.90,9.96,5.20,2.08,0,60,Alto,Mantener seguimiento comercial,1,1,1,3,111,Clientes dormidos
5396,5398,Aurelio Figueroa Bandeira,aurelio.figueroa_2646@example.com,2024-11-08,2024-11-08,2025-12-30,1,2,0,59.98,0.00,59.98,24.00,59.98,417,417,0.0730,0.8759,0.0000,0.0000,0.4001,59.98,24.00,52.54,21.02,0,52,Medio,Mantener seguimiento comercial,3,2,2,7,322,Clientes medios
5397,5399,Asier Figueroa Bermúdez,asier.figueroa_2647@example.com,2024-12-28,2024-12-28,2025-12-30,1,1,0,49.99,0.00,49.99,20.00,49.99,367,367,0.0829,0.9952,0.0000,0.0000,0.4001,49.99,20.00,49.75,19.90,0,52,Medio,Mantener seguimiento comercial,4,2,2,8,422,Clientes medios
5398,5400,Genoveva Avilés Echevarría,genoveva.avilés_2648@example.com,2022-06-26,2022-06-26,2025-12-30,1,1,0,349.99,0.00,349.99,140.00,349.99,1283,1283,0.0237,0.2847,0.0000,0.0000,0.4000,349.99,140.00,99.64,39.86,0,75,Critico,Recuperacion prioritaria de alto valor,2,4,4,10,244,Valiosos en riesgo
5399,5401,Casilda Calvo Avilés,casilda.calvo_2649@example.com,2021-03-08,2021-03-08,2025-12-30,1,2,0,399.80,0.00,399.80,159.92,399.80,1758,1758,0.0173,0.2078,0.0000,0.0000,0.4000,399.80,159.92,83.06,33.23,0,75,Critico,Recuperacion prioritaria de alto valor,1,5,5,11,155,Valiosos en riesgo
5400,5402,Fermín Calvo Aguirre,fermín.calvo_2650@example.com,2025-09-04,2025-09-04,2025-12-30,1,1,0,129.90,0.00,129.90,51.96,129.90,117,117,0.2601,1.0000,0.0000,0.0000,0.4000,129.90,51.96,405.52,162.21,0,21,Bajo,Mantener seguimiento comercial,4,3,3,10,433,Clientes fieles recientes
5401,5403,Cloe Astorga Becerra,cloe.astorga_2651@example.com,2022-04-27,2022-04-27,2025-12-30,1,1,0,49.99,0.00,49.99,20.00,49.99,1343,1343,0.0227,0.2720,0.0000,0.0000,0.4001,49.99,20.00,13.60,5.44,0,60,Alto,Mantener seguimiento comercial,1,2,2,5,122,Clientes dormidos
5402,5404,Caleb Cuadrado Ibarra,caleb.cuadrado_2652@example.com,2021-03-07,2021-03-07,2025-12-30,1,2,0,299.98,0.00,299.98,120.00,299.98,1759,1759,0.0173,0.2076,0.0000,0.0000,0.4000,299.98,120.00,62.29,24.92,0,75,Critico,Recuperacion prioritaria de alto valor,1,4,4,9,144,Valiosos en riesgo
5403,5405,Dámaso Aguirre Bellido,dámaso.aguirre_2653@example.com,2025-09-28,2025-09-28,2025-12-30,1,3,0,149.97,0.00,149.97,60.00,149.97,93,93,0.3273,1.0000,0.0000,0.0000,0.4001,149.97,60.00,589.00,235.65,0,29,Bajo,Mantener seguimiento comercial,4,3,3,10,433,Clientes fieles recientes
5404,5406,Estela Casillas Benavente,estela.casillas_2654@example.com,2024-11-03,2024-11-03,2025-12-30,1,2,0,259.80,0.00,259.80,103.92,259.80,422,422,0.0721,0.8655,0.0000,0.0000,0.4000,259.80,103.92,224.86,89.94,0,60,Alto,Campana de reactivacion personalizada,3,4,4,11,344,Alto valor
5405,5407,Cloe Carmona Caparrós,cloe.carmona_2655@example.com,2021-03-19,2021-03-19,2025-12-30,1,1,0,39.99,0.00,39.99,16.00,39.99,1747,1747,0.0174,0.2091,0.0000,0.0000,0.4001,39.99,16.00,8.36,3.35,0,60,Alto,Mantener seguimiento comercial,1,1,1,3,111,Clientes dormidos
5406,5408,Ariadna Bandeira Calatayud,ariadna.bandeira_2656@example.com,2024-12-18,2024-12-18,2025-12-30,1,1,0,39.99,0.00,39.99,16.00,39.99,377,377,0.0807,0.9688,0.0000,0.0000,0.4001,39.99,16.00,38.74,15.50,0,52,Medio,Mantener seguimiento comercial,3,1,1,5,311,Clientes medios
5407,5409,Arán Abarca Granados,arán.abarca_2657@example.com,2024-12-29,2024-12-29,2025-12-30,1,2,0,499.98,0.00,499.98,200.00,499.98,366,366,0.0832,0.9980,0.0000,0.0000,0.4000,499.98,200.00,498.96,199.59,0,67,Alto,Campana de reactivacion personalizada,4,5,5,14,455,Clientes estrella
5408,5410,Iker Cuadrado Andrade,iker.cuadrado_2658@example.com,2021-03-26,2021-03-26,2025-12-30,1,3,0,269.97,0.00,269.97,108.00,269.97,1740,1740,0.0175,0.2099,0.0000,0.0000,0.4000,269.97,108.00,56.67,22.67,0,68,Alto,Campana de reactivacion personalizada,1,4,4,9,144,Valiosos en riesgo
5409,5411,Ciro Becerra Almeida,ciro.becerra_2659@example.com,2021-02-05,2021-02-05,2025-12-30,1,1,0,39.99,0.00,39.99,16.00,39.99,1789,1789,0.0170,0.2042,0.0000,0.0000,0.4001,39.99,16.00,8.16,3.27,0,60,Alto,Mantener seguimiento comercial,1,1,1,3,111,Clientes dormidos
5410,5412,Eneko Bermúdez Castell,eneko.bermúdez_2660@example.com,2024-11-28,2024-11-28,2025-12-30,1,1,0,39.90,0.00,39.90,15.96,39.90,397,397,0.0767,0.9200,0.0000,0.0000,0.4000,39.90,15.96,36.71,14.68,0,52,Medio,Mantener seguimiento comercial,3,1,1,5,311,Clientes medios
5411,5413,Anselmo Antúnez Castell,anselmo.antúnez_2661@example.com,2023-07-02,2023-07-02,2025-12-30,1,2,0,179.98,0.00,179.98,72.00,179.98,912,912,0.0334,0.4005,0.0000,0.0000,0.4000,179.98,72.00,72.08,28.84,0,68,Alto,Campana de reactivacion personalizada,2,4,4,10,244,Valiosos en riesgo
5412,5414,Domingo Arce Carmona,domingo.arce_2662@example.com,2022-04-07,2022-04-07,2025-12-30,1,2,0,319.98,0.00,319.98,128.00,319.98,1363,1363,0.0223,0.2680,0.0000,0.0000,0.4000,319.98,128.00,85.75,34.30,0,75,Critico,Recuperacion prioritaria de alto valor,1,4,4,9,144,Valiosos en riesgo
5413,5415,Dario Arce Coronado,dario.arce_2663@example.com,2021-01-27,2021-01-27,2025-12-30,1,1,0,129.90,0.00,129.90,51.96,129.90,1798,1798,0.0169,0.2031,0.0000,0.0000,0.4000,129.90,51.96,26.39,10.56,0,60,Alto,Mantener seguimiento comercial,1,3,3,7,133,Clientes medios
5414,5416,Caleb Delgado Ibarra,caleb.delgado_2664@example.com,2022-06-02,2022-06-02,2025-12-30,1,1,0,189.99,0.00,189.99,76.00,189.99,1307,1307,0.0233,0.2795,0.0000,0.0000,0.4000,189.99,76.00,53.09,21.24,0,68,Alto,Campana de reactivacion personalizada,2,4,4,10,244,Valiosos en riesgo
5415,5417,Constanza Balaguer Bellido,constanza.balaguer_2665@example.com,2021-03-12,2021-03-12,2025-12-30,1,1,0,129.90,0.00,129.90,51.96,129.90,1754,1754,0.0174,0.2082,0.0000,0.0000,0.4000,129.90,51.96,27.05,10.82,0,60,Alto,Mantener seguimiento comercial,1,3,3,7,133,Clientes medios
5416,5418,Guadalupe Adán Coronado,guadalupe.adán_2666@example.com,2022-05-26,2022-05-26,2025-12-30,1,1,0,129.99,0.00,129.99,52.00,129.99,1314,1314,0.0232,0.2780,0.0000,0.0000,0.4000,129.99,52.00,36.13,14.45,0,68,Alto,Campana de reactivacion personalizada,2,3,3,8,233,Clientes medios
5417,5419,Ainoa Arenas Encinas,ainoa.arenas_2667@example.com,2025-09-22,2025-09-22,2025-12-30,1,1,0,139.99,0.00,139.99,56.00,139.99,99,99,0.3074,1.0000,0.0000,0.0000,0.4000,139.99,56.00,516.48,206.61,0,29,Bajo,Mantener seguimiento comercial,4,3,3,10,433,Clientes fieles recientes
5418,5420,Cloe Ariza Heredia,cloe.ariza_2668@example.com,2025-09-08,2025-09-08,2025-12-30,1,1,1,79.99,79.99,0.00,0.00,79.99,113,113,0.2694,1.0000,1.0000,1.0000,,0.00,0.00,258.55,0.00,0,41,Medio,Revisar experiencia y causas de devolucion,4,1,1,6,411,Clientes medios
5419,5421,Carles Arce Calatayud,carles.arce_2669@example.com,2024-11-26,2024-11-26,2025-12-30,1,2,0,199.80,0.00,199.80,79.92,199.80,399,399,0.0763,0.9154,0.0000,0.0000,0.4000,199.80,79.92,182.90,73.16,0,60,Alto,Campana de reactivacion personalizada,3,4,4,11,344,Alto valor
5420,5422,Constanza Fariña Argüelles,constanza.fariña_2670@example.com,2023-08-17,2023-08-17,2025-12-30,1,1,0,99.90,0.00,99.90,39.96,99.90,866,866,0.0351,0.4218,0.0000,0.0000,0.4000,99.90,39.96,42.13,16.85,0,60,Alto,Mantener seguimiento comercial,3,2,2,7,322,Clientes medios
5421,5423,Aurelio Guerrero Bellido,aurelio.guerrero_2671@example.com,2025-10-02,2025-10-02,2025-12-30,1,2,1,179.98,89.99,89.99,36.00,179.98,89,89,0.3420,1.0000,0.5000,0.5000,0.4000,89.99,36.00,738.63,147.74,0,28,Bajo,Revisar experiencia y causas de devolucion,4,2,2,8,422,Clientes medios
5422,5424,Eulalia Casillas Balaguer,eulalia.casillas_2672@example.com,2024-11-30,2024-11-30,2025-12-30,1,2,0,51.98,0.00,51.98,20.80,51.98,395,395,0.0771,0.9247,0.0000,0.0000,0.4002,51.98,20.80,48.07,19.23,0,52,Medio,Mantener seguimiento comercial,3,2,2,7,322,Clientes medios
5423,5425,Cloe Cazorla Gálvez,cloe.cazorla_2673@example.com,2025-09-09,2025-09-09,2025-12-30,1,1,0,39.99,0.00,39.99,16.00,39.99,112,112,0.2718,1.0000,0.0000,0.0000,0.4001,39.99,16.00,130.41,52.18,0,21,Bajo,Mantener seguimiento comercial,4,1,1,6,411,Clientes medios
5424,5426,Gaspar Avilés Colunga,gaspar.avilés_2674@example.com,2025-10-15,2025-10-15,2025-12-30,1,1,0,89.99,0.00,89.99,36.00,89.99,76,76,0.4005,1.0000,0.0000,0.0000,0.4000,89.99,36.00,432.48,173.01,0,8,Bajo,Fidelizacion y venta cruzada,5,2,2,9,522,Clientes medios
5425,5427,Aitor Bellido Ariza,aitor.bellido_2675@example.com,2025-09-24,2025-09-24,2025-12-30,1,2,0,399.80,0.00,399.80,159.92,399.80,97,97,0.3138,1.0000,0.0000,0.0000,0.4000,399.80,159.92,1505.43,602.17,0,36,Medio,Mantener seguimiento comercial,4,5,5,14,455,Clientes estrella
5426,5428,Ernesto Casillas Alcaraz,ernesto.casillas_2676@example.com,2025-10-09,2025-10-09,2025-12-30,1,1,1,25.99,25.99,0.00,0.00,25.99,82,82,0.3712,1.0000,1.0000,1.0000,,0.00,0.00,115.77,0.00,0,28,Bajo,Revisar experiencia y causas de devolucion,4,1,1,6,411,Clientes medios
5427,5429,Eulalia Bielsa Espinosa,eulalia.bielsa_2677@example.com,2022-06-18,2022-06-18,2025-12-30,1,1,1,79.99,79.99,0.00,0.00,79.99,1291,1291,0.0236,0.2829,1.0000,1.0000,,0.00,0.00,22.63,0.00,0,80,Critico,Revisar experiencia y causas de devolucion,2,1,1,4,211,Clientes dormidos
5428,5430,Anabel Arenas Cazorla,anabel.arenas_2678@example.com,2024-12-07,2024-12-07,2025-12-30,1,2,1,49.80,24.90,24.90,9.96,49.80,388,388,0.0784,0.9414,0.5000,0.5000,0.4000,24.90,9.96,46.88,9.38,0,72,Alto,Revisar experiencia y causas de devolucion,3,1,1,5,311,Clientes medios
5429,5431,Iago Gimeno Calvo,iago.gimeno_2679@example.com,2023-07-14,2023-07-14,2025-12-30,1,2,0,79.80,0.00,79.80,31.92,79.80,900,900,0.0338,0.4058,0.0000,0.0000,0.4000,79.80,31.92,32.39,12.95,0,60,Alto,Mantener seguimiento comercial,2,2,2,6,222,Clientes dormidos
5430,5432,Eric Cuadrado Chacón,eric.cuadrado_2680@example.com,2024-12-06,2024-12-06,2025-12-30,1,1,0,79.99,0.00,79.99,32.00,79.99,389,389,0.0782,0.9389,0.0000,0.0000,0.4001,79.99,32.00,75.11,30.05,0,52,Medio,Mantener seguimiento comercial,3,2,2,7,322,Clientes medios
5431,5433,Gonzalo Becerra Abarca,gonzalo.becerra_2681@example.com,2023-08-26,2023-08-26,2025-12-30,1,2,0,59.98,0.00,59.98,24.00,59.98,857,857,0.0355,0.4262,0.0000,0.0000,0.4001,59.98,24.00,25.56,10.23,0,60,Alto,Mantener seguimiento comercial,3,2,2,7,322,Clientes medios
5432,5434,Gael Buitrago Balaguer,gael.buitrago_2682@example.com,2022-06-23,2022-06-23,2025-12-30,1,2,0,319.98,0.00,319.98,128.00,319.98,1286,1286,0.0237,0.2840,0.0000,0.0000,0.4000,319.98,128.00,90.88,36.35,0,75,Critico,Recuperacion prioritaria de alto valor,2,4,4,10,244,Valiosos en riesgo
5433,5435,Carles Godoy Delgado,carles.godoy_2683@example.com,2023-08-17,2023-08-17,2025-12-30,1,1,0,39.90,0.00,39.90,15.96,39.90,866,866,0.0351,0.4218,0.0000,0.0000,0.4000,39.90,15.96,16.83,6.73,0,60,Alto,Mantener seguimiento comercial,3,1,1,5,311,Clientes medios
5434,5436,Gonzalo Carrillo Calvo,gonzalo.carrillo_2684@example.com,2022-05-08,2022-05-08,2025-12-30,1,2,0,179.98,0.00,179.98,72.00,179.98,1332,1332,0.0229,0.2742,0.0000,0.0000,0.4000,179.98,72.00,49.35,19.74,0,68,Alto,Campana de reactivacion personalizada,2,4,4,10,244,Valiosos en riesgo
5435,5437,Anselmo Adán Granados,anselmo.adán_2685@example.com,2025-09-19,2025-09-19,2025-12-30,1,1,0,25.99,0.00,25.99,10.40,25.99,102,102,0.2984,1.0000,0.0000,0.0000,0.4002,25.99,10.40,93.07,37.24,0,21,Bajo,Mantener seguimiento comercial,4,1,1,6,411,Clientes medios
